MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,FLUX_V,FLUX_B,OTYPE,SCRIPT_NUMBER_ID,distance_pc,M_V,luminosity,B-V,temperature_K
TYC 3164-89-1,20 21 28.9594,+43 15 00.966,14,14,0.0102,0.0124,90,A,O,2020yCat.1350....0G,0.9816,9.8,11.43,Star,0,1.0187449062754685,14.75967274859474,9.820438959555423e-05,1.629999999999999,3607.9005063404215
TYC 3164-818-1,20 21 22.5354,+43 54 31.786,14,14,0.0095,0.0101,90,A,O,2020yCat.1350....0G,2.2812,9.93,10.63,Star,0,0.43836577240049096,16.72081681456534,1.6131445089859807e-05,0.7000000000000011,5601.697844213069
TYC 3164-998-1,20 25 10.5521,+43 46 42.801,14,14,0.0107,0.0122,90,A,O,2020yCat.1350....0G,1.4258,9.99,10.33,Star,0,0.7013606396409033,15.760293051884855,3.907354178643929e-05,0.33999999999999986,7216.7629742546505
TYC 3164-1389-1,20 27 31.0224,+43 29 51.743,14,14,0.0079,0.0088,90,A,O,2020yCat.1350....0G,1.4182,9.96,11.2,Star,0,0.7051191651389085,15.718687405192593,4.0599906921415905e-05,1.2399999999999984,4231.711066537306
TYC 3164-1621-1,20 23 47.9034,+43 22 27.358,14,14,0.0092,0.0098,90,A,O,2020yCat.1350....0G,1.108,9.97,11.31,Star,0,0.9025270758122743,15.192698801962056,6.59053209329574e-05,1.3399999999999999,4051.1958368313794
TYC 3165-375-1,20 34 33.3803,+43 17 21.996,14,14,0.009,0.0102,90,A,O,2020yCat.1350....0G,1.6873,9.72,11.05,Star,0,0.5926628341136727,15.855961532570184,3.577794457701251e-05,1.33,4068.520901170092
TYC 3165-503-1,20 35 35.8237,+43 28 32.859,14,14,0.0085,0.0102,90,A,O,2020yCat.1350....0G,1.4129,9.94,10.9,Star,0,0.7077641729775639,15.69055712564391,4.166555294551503e-05,0.9600000000000009,4840.875441774589
TYC 3165-640-1,20 32 20.9805,+43 46 46.774,14,14,0.01,0.0128,90,A,O,2020yCat.1350....0G,2.4693,9.35,10.57,Star,0,0.40497306929089216,16.312869282040705,2.348833796501366e-05,1.2200000000000006,4269.855325050129
TYC 3165-988-1,20 32 14.3450,+43 43 29.596,14,14,0.009,0.0109,90,A,O,2020yCat.1350....0G,5.1127,9.93,10.4,Star,0,0.19559137050873315,18.473251550991392,3.2114367995495796e-06,0.47000000000000064,6528.155383829909
BD+45  3228,20 36 18.8594,+46 17 11.814,14,14,0.0166,0.0167,90,A,O,2020yCat.1350....0G,1.2616,9.89,10.19,Star,0,0.7926442612555484,15.394608401604234,5.472132937073696e-05,0.29999999999999893,7461.863794100643
BD+45  3212,20 32 36.1246,+45 40 12.331,14,14,0.0104,0.0112,90,A,O,2020yCat.1350....0G,2.2834,9.15,10.19,Star,0,0.4379434177104318,15.94290998359257,3.3024481412698755e-05,1.0399999999999991,4648.7070654572635
HD 196019,20 32 57.4924,+45 36 51.496,14,14,0.0129,0.0138,90,A,O,2020yCat.1350....0G,1.6733,8.72,8.85,Star,0,0.5976214665630789,14.837869055273437,9.138025757844678e-05,0.129999999999999,8747.60628840387
BD+45  3223,20 35 12.9853,+46 04 55.198,14,14,0.0106,0.0117,90,A,O,2020yCat.1350....0G,2.1394,9.47,10.5,Star,0,0.4674207721791156,16.121459957340782,2.8016637895389943e-05,1.0299999999999994,4671.8446178258255
BD+45  3229,20 37 05.8759,+45 47 18.831,14,14,0.341,0.3615,90,A,O,2020yCat.1350....0G,0.2354,9.3,9.42,Star,0,4.248088360237893,11.15903229253708,0.0027063694535781253,0.11999999999999922,8838.793893284954
BD+45  3230,20 37 13.2294,+46 08 19.833,14,14,0.0091,0.0101,90,A,O,2020yCat.1350....0G,0.55,9.4,10.06,Star,0,1.8181818181818181,13.10181344747122,0.00045214176052755346,0.6600000000000001,5742.128942309952
BD+44  3474,20 28 11.9651,+44 58 21.873,14,14,0.0111,0.0118,90,A,O,2020yCat.1350....0G,1.0919,8.92,10.29,Star,0,0.9158347834050736,14.110914329953301,0.00017849837551364193,1.3699999999999992,4000.1320989497026
HD 195270,20 28 34.7711,+44 56 48.294,14,14,0.0147,0.0171,90,A,O,2020yCat.1350....0G,1.7385,9.12,9.2,Star,0,0.5752085130859937,15.320873475096384,5.8566680581763765e-05,0.08000000000000007,9225.6595386702
HD 195308,20 28 46.2674,+45 04 46.612,14,14,0.0138,0.0147,90,A,O,2020yCat.1350....0G,1.8682,7.84,9.27,Star,0,0.5352745958676801,14.197116838717907,0.00016487441382307552,1.4299999999999997,3901.9253220718683
BD+44  3484,20 29 26.8243,+44 31 46.529,14,14,0.0162,0.0189,90,A,O,2020yCat.1350....0G,1.0417,9.54,9.56,Star,0,0.9599692809830085,14.628713320807492,0.00011079359939052718,0.02000000000000135,9882.422536788885
HD 195478,20 29 52.4584,+44 29 14.184,14,14,0.0191,0.0222,90,A,O,2020yCat.1350....0G,1.9994,8.25,8.21,Star,0,0.500150045013504,14.754498438861244,9.867352075065327e-05,-0.03999999999999915,10653.26991252916
BD+44  3490,20 30 04.4511,+44 40 51.406,14,14,0.0108,0.0134,90,A,O,2020yCat.1350....0G,0.9801,9.68,11.36,Star,0,1.0203040506070808,14.636351945975498,0.00011001685393359689,1.6799999999999997,3541.426071171437
BD+44  3498,20 31 36.4778,+44 54 16.982,14,14,0.012,0.013,90,A,O,2020yCat.1350....0G,0.9012,9.85,11.52,Star,0,1.1096316023080337,14.624105915258966,0.00011126475959290832,1.67,3554.5172824397937
HD 195788,20 31 39.3869,+45 10 16.650,14,14,0.0279,0.0296,90,A,O,2020yCat.1350....0G,3.4564,7.92,7.87,Star,0,0.28931836592986926,15.61311998231614,4.474577217482916e-05,-0.04999999999999982,10795.073920682198
BD+44  3500,20 32 00.8999,+45 12 06.409,14,14,0.0105,0.0105,90,A,O,2020yCat.1350....0G,3.455,9.66,10.17,Star,0,0.2894356005788712,17.352240258551085,9.01786846915238e-06,0.5099999999999998,6343.880598874681
HD 195985,20 32 46.9718,+44 58 44.242,14,14,0.0397,0.0413,90,A,O,2020yCat.1350....0G,2.3289,7.67,7.59,Star,0,0.4293872643737387,14.505754204415396,0.00012407900958792104,-0.08000000000000007,11247.07336272154
HD 196133,20 33 39.6425,+45 10 32.037,14,14,0.0363,0.0378,90,A,O,2020yCat.1350....0G,5.7476,6.696,6.734,SB*,0,0.1739856635813209,15.493432680542062,4.996051744911291e-05,0.038000000000000256,9674.687625366814
HD 196144,20 33 51.8407,+44 49 42.402,14,14,0.0113,0.0126,90,A,O,2020yCat.1350....0G,0.6819,9.06,9.27,Star,0,1.4664906877841326,13.228603452223167,0.00040230795404759274,0.20999999999999908,8086.413600896851
HD 196215,20 34 09.3902,+45 07 09.110,14,14,0.0639,0.0719,90,A,O,2020yCat.1350....0G,6.1382,7.76,8.84,HighPM*,0,0.16291420937734188,16.700205174373863,1.6440610114037415e-05,1.08,4558.520175773521
BD+44  3510,20 34 36.4581,+44 50 23.174,14,14,0.0171,0.0176,90,A,O,2020yCat.1350....0G,1.2136,9.11,10.92,Star,0,0.8239947264337508,14.53037783889337,0.00012129666615997943,1.8100000000000005,3379.885043253952
BD+44  3511,20 34 36.6307,+45 21 38.310,14,14,0.0115,0.0119,90,A,O,2020yCat.1350....0G,1.102,9.43,9.5,EmLine*,0,0.9074410163339383,14.64090797257883,0.00010955616236261517,0.07000000000000028,9328.334230573078
BD+44  3512,20 35 10.3079,+44 56 13.327,14,14,0.0117,0.0122,90,A,O,2020yCat.1350....0G,2.757,8.99,9.96,Star,0,0.3627130939426913,16.19218383052887,2.6249828345651768e-05,0.9700000000000006,4815.940934665448
HD 196394,20 35 24.3019,+45 16 31.571,14,14,0.0162,0.0181,90,A,O,2020yCat.1350....0G,3.4763,8.28,8.43,PulsV*,0,0.2876621695480827,15.985586242108912,3.1751591838917224e-05,0.15000000000000036,8571.321931318023
BD+44  3516,20 36 03.1755,+44 55 34.855,14,14,0.0258,0.0291,90,A,O,2020yCat.1350....0G,1.3671,8.84,9.98,Star,0,0.7314753858532661,14.519001416510555,0.0001225743032877678,1.1400000000000006,4429.929224934341
HD 196604,20 36 50.8731,+44 54 40.458,14,14,0.0688,0.0754,90,A,O,2020yCat.1350....0G,7.1156,8.12,8.5,Star,0,0.14053628646916635,17.38105763222287,8.781666644863016e-06,0.3800000000000008,6988.564781536697
BD+44  3520,20 37 09.9936,+45 22 32.936,14,14,0.0098,0.0102,90,A,O,2020yCat.1350....0G,4.7541,9.77,10.25,Star,0,0.21034475505353273,18.155341563224404,4.3039119184360905e-06,0.4800000000000004,6481.008923878897
BD+44  3521,20 37 22.8715,+44 32 37.860,14,14,0.0107,0.0114,90,A,O,2020yCat.1350....0G,2.8969,9.06,9.81,Star,0,0.34519658945769616,16.369667518825565,2.2291176596144016e-05,0.75,5436.136574148009
BD+44  3523,20 37 49.0482,+44 44 17.254,14,14,0.0108,0.0101,90,A,O,2020yCat.1350....0G,1.2429,9.49,10.54,Star,0,0.8045699573577924,14.96218094008978,8.149437323066014e-05,1.049999999999999,4625.809668053838
HD 196809,20 38 04.5867,+44 35 29.085,14,14,0.0228,0.0215,90,A,O,2020yCat.1350....0G,2.4588,8.78,8.74,Star,0,0.40670245648283715,15.7336160222441,4.004548806425513e-05,-0.03999999999999915,10653.26991252916
BD+44  3525A,20 38 36.2854,+44 38 26.994,14,14,0.0098,0.0095,90,A,O,2020yCat.1350....0G,18.4848,9.469,10.592,HighPM*,0,0.05409850255344932,20.803073779991593,3.756388376293224e-07,1.123000000000001,4465.58334167068
HD 196881,20 38 35.3241,+44 49 30.301,14,14,0.0143,0.0154,90,A,O,2020yCat.1350....0G,3.4815,8.15,9.15,Star,0,0.28723251472066635,15.858831997557996,3.568347991947573e-05,1.0,4742.7381778526815
BD+44  3527,20 38 40.5468,+44 49 28.476,14,14,0.0106,0.011,90,A,O,2020yCat.1350....0G,4.6672,9.43,9.86,Star,0,0.2142612272883099,17.775282058888287,6.107833314345646e-06,0.4299999999999997,6724.417656800526
BD+44  3529,20 38 48.6226,+44 58 35.895,14,14,0.0107,0.0114,90,A,O,2020yCat.1350....0G,1.6253,9.81,10.22,Star,0,0.6152710268873439,15.86466767678811,3.549220074889835e-05,0.41000000000000014,6827.435710804811
HD 195592,20 30 34.9690,+44 18 54.859,14,14,0.013,0.015,90,A,O,2020yCat.1350....0G,0.5603,7.08,7.95,BlueSG,0,1.784758165268606,10.822103112337842,0.0036911250189652477,0.8700000000000001,5078.230006431863
BD+43  3637,20 31 33.3148,+44 29 12.792,14,14,0.0154,0.0186,90,A,O,2020yCat.1350....0G,3.0253,9.59,9.72,Star,0,0.3305457310018841,16.993842236900157,1.2544781612406949e-05,0.13000000000000078,8747.606288403853
BD+43  3660,20 34 06.3517,+44 14 20.463,14,14,0.0082,0.01,90,A,O,2020yCat.1350....0G,1.9023,9.39,10.61,Star,0,0.5256794406770751,15.78639503953312,3.814538338515898e-05,1.2199999999999989,4269.855325050132
HD 196359,20 35 14.4724,+44 24 32.626,14,14,0.013,0.0145,90,A,O,2020yCat.1350....0G,9.5245,7.3,7.58,Star,0,0.10499238805186624,17.194210930693373,1.0430752190163673e-05,0.28000000000000025,7591.384013837194
BD+43  3671,20 38 13.6785,+44 22 18.328,14,14,0.0127,0.0142,90,A,O,2020yCat.1350....0G,1.8445,9.74,9.76,ChemPec*,0,0.5421523448088913,16.06939329781411,2.9392916498177933e-05,0.019999999999999574,9882.422536788903
HD 196833,20 38 15.7470,+44 19 57.748,14,14,0.022,0.0259,90,A,O,2020yCat.1350....0G,3.3189,6.669,6.541,Star,0,0.30130464913073607,14.273970835555435,0.0001536072328954968,-0.12799999999999923,12066.238528971346
HD 197036,20 39 23.1274,+45 40 00.940,14,14,0.0261,0.0232,90,A,O,2020yCat.1350....0G,2.4923,6.607,6.533,Star,0,0.4012358062833527,13.590001587413195,0.00028840272864980233,-0.07399999999999984,11153.306863626527
BD+45  3234,20 39 50.5090,+45 46 28.694,14,14,0.0153,0.0146,90,A,O,2020yCat.1350....0G,3.5893,8.41,9.39,Star,0,0.2786058562950993,16.1850487947305,2.6422900058928486e-05,0.9800000000000004,4791.276225065089
HD 197167,20 40 17.5761,+45 34 18.680,14,14,0.0325,0.0336,90,A,O,2020yCat.1350....0G,2.6433,8.31,8.29,Star,0,0.3783149850565581,15.420732279810625,5.342039415459692e-05,-0.02000000000000135,10381.766605259445
BD+45  3238,20 40 21.6301,+45 37 04.558,14,14,0.0381,0.0397,90,A,O,2020yCat.1350....0G,13.4338,9.01,9.6,HighPM*,0,0.07443910137116824,19.650994391563053,1.0854310561530284e-06,0.5899999999999999,6006.976021238379
BD+45  3239,20 40 58.9423,+45 46 59.164,14,14,0.0228,0.0254,90,A,O,2020yCat.1350....0G,1.2983,8.71,8.82,Star,0,0.7702380035430948,14.276875285474514,0.00015319686773959787,0.10999999999999943,8932.111445022976
BD+44  3535,20 39 38.7251,+45 15 43.813,14,14,0.0095,0.0109,90,A,O,2020yCat.1350....0G,1.8315,9.6,11.03,Star,0,0.546000546000546,15.914034615002818,3.391455742313478e-05,1.4299999999999997,3901.9253220718683
HD 197161,20 40 15.8346,+44 46 17.122,14,14,0.0305,0.0312,90,A,O,2020yCat.1350....0G,2.1757,8.26,8.23,Star,0,0.4596221905593602,14.947995058699943,8.256613902849033e-05,-0.02999999999999936,10515.56178144885
BD+44  3540,20 41 13.1754,+45 07 22.827,14,14,0.0107,0.0133,90,A,O,2020yCat.1350....0G,2.9537,9.6,9.77,Star,0,0.33855841825506994,16.951831915000035,1.3039689015546212e-05,0.16999999999999993,8402.695283320794
HD 197391,20 41 39.4254,+44 38 44.218,14,14,0.0155,0.0179,90,A,O,2020yCat.1350....0G,1.3742,9.07,9.12,Star,0,0.7276961141027506,14.760249721024449,9.815221654238986e-05,0.049999999999998934,9541.500263149761
BD+44  3545,20 41 56.1371,+45 21 17.971,14,14,0.0153,0.0176,90,A,O,2020yCat.1350....0G,6.7016,9.25,9.95,Star,0,0.14921809717082488,18.380892512171712,3.4965761837545304e-06,0.6999999999999993,5601.697844213076
BD+44  3551,20 43 13.6846,+45 06 56.642,14,14,0.0353,0.0341,90,A,O,2020yCat.1350....0G,5.0107,9.57,10.04,Star,0,0.1995729139641168,18.069492007481294,4.658039821683516e-06,0.46999999999999886,6528.155383829918
BD+44  3552,20 43 13.8524,+44 56 21.514,14,14,0.0155,0.0153,90,A,O,2020yCat.1350....0G,1.4451,9.51,9.57,Star,0,0.6919936336585704,15.309489505170482,5.918398418657887e-05,0.0600000000000005,9433.580164775103
HD 197621,20 43 17.2219,+44 56 03.454,14,14,0.0228,0.022,90,A,O,2020yCat.1350....0G,1.8738,8.62,8.56,Star,0,0.5336748852598997,14.98361617306921,7.990124211965766e-05,-0.05999999999999872,10941.16852768376
BD+44  3554,20 43 23.9556,+45 17 07.722,14,14,0.0153,0.0144,90,A,O,2020yCat.1350....0G,2.5013,8.52,9.46,Star,0,0.399792108103786,15.510828915531803,4.916640268246627e-05,0.9400000000000013,4891.572509518786
BD+44  3555,20 43 24.3806,+45 00 38.730,14,14,0.0148,0.014,90,A,O,2020yCat.1350....0G,2.5786,8.45,9.4,Star,0,0.38780733731482203,15.506919891639916,4.934373769011287e-05,0.9500000000000011,4866.08438415667
HD 197678,20 43 35.1203,+44 39 47.289,14,14,0.0135,0.0137,90,A,O,2020yCat.1350....0G,1.4155,8.87,8.99,Star,0,0.7064641469445426,14.624549368505608,0.0001112193243907086,0.120000000000001,8838.793893284937
BD+44  3558,20 43 35.9652,+44 58 29.431,14,14,0.0107,0.0107,90,A,O,2020yCat.1350....0G,1.9248,9.68,9.95,Star,0,0.5195344970906068,16.10192804997885,2.8525205380603968e-05,0.2699999999999996,7658.009628611641
BD+44  3561,20 43 56.6764,+45 13 02.397,14,14,0.037,0.0387,90,A,O,2020yCat.1350....0G,2.4797,8.32,9.04,Star,0,0.40327458966810503,15.291995710127956,6.014530283848406e-05,0.7199999999999989,5534.196696466732
BD+44  3563,20 44 08.2613,+45 09 31.940,14,14,0.01,0.0109,90,A,O,2020yCat.1350....0G,1.5612,9.45,10.68,Star,0,0.6405329233922624,15.417292713046054,5.358989606872645e-05,1.2300000000000004,4250.693596274788
BD+44  3569,20 45 55.6597,+44 48 01.992,14,14,0.0321,0.0363,90,A,O,2020yCat.1350....0G,2.4696,8.74,8.88,Star,0,0.40492387431162946,15.703133082370194,4.1185729902724076e-05,0.14000000000000057,8658.472979339116
BD+44  3570,20 46 00.4108,+44 48 10.419,14,14,0.01,0.0108,90,A,O,2020yCat.1350....0G,3.2698,9.2,9.54,Star,0,0.3058291026974127,16.772605947471575,1.5380045526081764e-05,0.33999999999999986,7216.7629742546505
BD+44  3573,20 46 26.0460,+44 49 55.530,14,14,0.0114,0.0127,90,A,O,2020yCat.1350....0G,1.5759,9.11,10.7,Star,0,0.6345580303318739,15.097643277613853,7.193540432200557e-05,1.5899999999999999,3662.972879777345
HD 197291,20 41 08.4586,+44 21 27.714,14,14,0.0148,0.0188,90,A,O,2020yCat.1350....0G,2.4194,8.35,8.46,Star,0,0.4133256179217988,15.268538381560468,6.145888081764211e-05,0.11000000000000121,8932.111445022958
BD+43  3697,20 43 15.0288,+44 25 52.559,14,14,0.0099,0.0107,90,A,O,2020yCat.1350....0G,3.0259,9.95,10.37,Star,0,0.3304801877127466,17.354272856760673,9.001001981252718e-06,0.41999999999999993,6775.501819033036
V* RR Cyg,20 46 04.5540,+44 52 09.640,14,14,0.0172,0.0197,90,A,O,2020yCat.1350....0G,0.4702,9.33,11.48,RedSG,0,2.126754572522331,12.691413123944603,0.0006598340915570776,2.1500000000000004,3021.272480901986
BD+43  3648,20 32 52.6337,+44 07 42.767,14,14,0.0409,0.0458,90,A,O,2020yCat.1350....0G,1.8026,9.57,9.62,ChemPec*,0,0.5547542438699656,15.849496833652298,3.59916093626769e-05,0.049999999999998934,9541.500263149761
BD+43  3650,20 33 09.5280,+44 08 38.186,14,14,0.0102,0.0113,90,A,O,2020yCat.1350....0G,2.0969,9.77,10.03,Star,0,0.47689446325528156,16.37788859847899,2.2123027572425105e-05,0.2599999999999998,7725.929715876617
BD+43  3663,20 36 09.0608,+44 01 36.963,14,14,0.01,0.0136,90,A,O,2020yCat.1350....0G,4.3316,9.74,10.24,Star,0,0.23086157539939053,17.923241725207934,5.329706699588854e-06,0.5,6388.888888888889
BD+43  3664,20 36 28.6269,+44 03 20.421,14,14,0.0109,0.0131,90,A,O,2020yCat.1350....0G,9.0465,8.81,9.25,HighPM*,0,0.11053998784060133,18.59240293763317,2.8776556591596947e-06,0.4399999999999995,6674.161523966188
BD+43  3673,20 38 30.9892,+43 49 58.617,14,14,0.013,0.0148,90,A,O,2020yCat.1350....0G,2.544,9.45,9.47,Star,0,0.3930817610062893,16.477585534881882,2.018207361957597e-05,0.02000000000000135,9882.422536788885
BD+43  3676,20 39 04.2676,+43 48 22.114,14,14,0.0239,0.0248,90,A,O,2020yCat.1350....0G,2.9489,8.45,9.54,Star,0,0.3391094984570518,15.798300227315536,3.772940089311582e-05,1.0899999999999999,4536.545582559669
BD+43  3666,20 36 42.0401,+44 17 19.901,14,14,0.009,0.0107,90,A,O,2020yCat.1350....0G,1.3263,9.84,11.1,Star,0,0.7539772298876574,15.453208848127682,5.184614388035031e-05,1.2599999999999998,4194.273288699763
* alf Cyg,20 41 25.9151,+45 16 49.219,9,9,2.99,2.38,90,A,O,2007A&A...474..653V,2.31,1.25,1.34,Supergiant,0,0.4329004329004329,8.06805989946072,0.04664187924293759,0.09000000000000008,9125.458485299801
BD+45  3226,20 35 56.0756,+46 20 11.934,14,14,0.0429,0.0481,90,A,O,2020yCat.1350....0G,1.1578,8.82,10.39,Star,0,0.8637070305752289,14.138167726153924,0.00017407359940789022,1.5700000000000003,3691.168542872439
BD+45  3202,20 31 09.3786,+45 36 15.649,14,14,0.0117,0.0156,90,A,O,2020yCat.1350....0G,2.6085,8.75,9.84,Star,0,0.3833620854897451,15.831954205291968,3.657786206720923e-05,1.0899999999999999,4536.545582559669
BD+44  3483,20 29 17.1416,+45 15 09.546,14,14,0.0149,0.0157,90,A,O,2020yCat.1350....0G,0.8688,9.44,9.48,Star,0,1.1510128913443831,14.134599061223858,0.00017464669661372337,0.040000000000000924,9652.203136124443
HD 195528,20 30 06.9950,+45 26 56.187,14,14,0.0127,0.0168,90,A,O,2020yCat.1350....0G,16.0458,7.77,8.27,HighPM*,0,0.062321604407383865,18.79680687357216,2.383840811063524e-06,0.5,6388.888888888889
BD+43  3616,20 27 51.6105,+44 28 38.644,14,14,0.0112,0.0122,90,A,O,2020yCat.1350....0G,1.4294,9.09,10.43,Star,0,0.6995942353435007,14.865768888825741,8.906200019121053e-05,1.3399999999999999,4051.1958368313794
BD+43  3626,20 30 11.6863,+44 10 20.182,14,14,0.0112,0.0115,90,A,O,2020yCat.1350....0G,2.1264,9.13,9.88,Star,0,0.4702784048156509,15.768224817993284,3.8789133024991376e-05,0.75,5436.136574148009
BD+43  3634,20 31 26.8782,+44 03 27.822,8,8,0.219,0.154,0,A,O,2016A&A...595A...2G,2.03,9.43,10.45,**,0,0.4926108374384237,15.967480189566064,3.2285530296248204e-05,1.0199999999999996,4695.226277390441
BD+43  3638,20 31 52.1324,+44 06 43.144,14,14,0.0154,0.0151,90,A,O,2020yCat.1350....0G,1.6592,8.59,9.61,Star,0,0.6027000964320154,14.68949369522483,0.00010476169630227671,1.0199999999999996,4695.226277390441
BD+43  3655,20 33 39.0679,+43 48 37.647,14,14,0.0097,0.0117,90,A,O,2020yCat.1350....0G,3.195,9.44,9.84,Star,0,0.3129890453834116,16.962354312472094,1.2913925451362113e-05,0.40000000000000036,6880.241818651671
BD+45  3219,20 34 46.3218,+45 30 49.708,14,14,0.009,0.0104,90,A,O,2020yCat.1350....0G,3.3075,9.89,10.22,Star,0,0.30234315948601664,17.487499264297693,7.961598899005442e-06,0.33000000000000007,7276.378482352379
BD+43  3640,20 31 56.7021,+43 58 17.649,14,14,0.0109,0.0119,90,A,O,2020yCat.1350....0G,3.2657,9.78,10.05,Star,0,0.3062130630492697,17.349881431199837,9.037481629656225e-06,0.27000000000000135,7658.00962861163
TYC 3164-260-1,20 29 25.1059,+44 27 36.114,14,14,0.0095,0.0113,90,A,O,2020yCat.1350....0G,1.1337,9.65,11.33,Star,0,0.8820675663755845,14.922490733183384,8.452860596912601e-05,1.6799999999999997,3541.426071171437
TYC 3164-983-1,20 28 21.9094,+44 54 47.408,14,14,0.0079,0.0096,90,A,O,2020yCat.1350....0G,1.5741,9.71,10.96,RGB*_Candidate,0,0.6352836541515786,15.695161594590008,4.148922879112916e-05,1.25,4212.905144216474
TYC 3164-1157-1,20 29 13.4512,+44 59 19.459,14,14,0.0081,0.0088,90,A,O,2020yCat.1350....0G,2.0872,9.35,10.35,Star,0,0.4791107704101188,15.947820330460821,3.28754622361536e-05,1.0,4742.7381778526815
TYC 3165-75-1,20 32 00.8916,+44 46 23.950,14,14,0.0089,0.0096,90,A,O,2020yCat.1350....0G,1.1899,9.93,11.76,Star,0,0.8404067568703253,15.307552322622069,5.928967516540662e-05,1.83,3356.3732160895956
TYC 3165-276-1,20 30 55.8209,+43 57 02.267,14,14,0.0098,0.0105,90,A,O,2020yCat.1350....0G,7.97,9.71,10.41,Star,0,0.12547051442910917,19.217291606980563,1.6183906369816436e-06,0.6999999999999993,5601.697844213076
TYC 3165-378-1,20 38 29.9406,+44 08 05.744,14,14,0.0115,0.0127,90,A,O,2020yCat.1350....0G,1.9481,9.48,10.73,Star,0,0.5133206714234383,15.9280562317415,3.347938775108473e-05,1.25,4212.905144216474
TYC 3165-898-1,20 34 03.6941,+44 09 45.824,14,14,0.0086,0.0103,90,A,O,2020yCat.1350....0G,1.7022,9.86,11.0,Star,0,0.5874750323111269,16.01505293089748,3.090144780704341e-05,1.1400000000000006,4429.929224934341
TYC 3178-367-1,20 41 38.2793,+44 24 27.541,14,14,0.2873,0.3806,90,A,O,2020yCat.1350....0G,1.8623,9.82,11.24,Star,0,0.5369704129302475,16.170248216335803,2.6785558949016895e-05,1.42,3917.9429398899183
TYC 3178-370-1,20 42 35.1911,+44 49 52.801,14,14,0.0134,0.0128,90,A,O,2020yCat.1350....0G,3.3488,9.94,10.59,Star,0,0.29861442904921165,17.564446054973054,7.416885559353917e-06,0.6500000000000004,5778.423731066207
TYC 3178-483-1,20 42 15.1443,+44 49 22.762,14,14,0.0111,0.0119,90,A,O,2020yCat.1350....0G,1.2838,9.67,11.09,Star,0,0.7789375292101574,15.212486856741295,6.471504497088607e-05,1.42,3917.9429398899183
TYC 3178-590-1,20 41 13.5859,+44 30 51.615,14,14,0.0098,0.0123,90,A,O,2020yCat.1350....0G,1.8997,9.84,10.94,Star,0,0.5263989050902774,16.23342511362842,2.5271437977965716e-05,1.0999999999999996,4514.792642720806
TYC 3178-634-1,20 41 30.7247,+44 27 01.679,14,14,0.0134,0.0177,90,A,O,2020yCat.1350....0G,2.4726,9.86,10.75,Star,0,0.40443258108873253,16.82576932454116,1.4645097595532228e-05,0.8900000000000006,5023.375177795587
TYC 3573-120-1,20 32 27.6097,+45 35 07.027,14,14,0.0114,0.0128,90,A,O,2020yCat.1350....0G,2.1375,9.91,10.27,Star,0,0.4678362573099415,16.55953061700105,1.871491044239929e-05,0.35999999999999943,7100.667766194718
TYC 3573-253-1,20 29 51.6518,+45 10 25.755,14,14,0.0323,0.0333,90,A,O,2020yCat.1350....0G,4.569,9.68,10.17,Star,0,0.2188662727073758,17.979105790278524,5.062414295764637e-06,0.4900000000000002,6434.592641259214
TYC 3573-324-1,20 30 54.7291,+45 25 11.989,14,14,0.0087,0.01,90,A,O,2020yCat.1350....0G,1.7228,9.63,10.8,Star,0,0.5804504295333178,15.811174315452813,3.7284667444951295e-05,1.17,4368.44640044032
TYC 3573-682-1,20 33 20.7215,+45 14 10.680,14,14,0.0329,0.0353,90,A,O,2020yCat.1350....0G,2.0954,9.95,10.02,Star,0,0.47723584995704876,16.556334697873943,1.8770079879747573e-05,0.07000000000000028,9328.334230573078
TYC 3573-851-1,20 31 28.5772,+45 05 13.477,14,14,0.0125,0.015,90,A,O,2020yCat.1350....0G,3.0827,9.97,10.19,Star,0,0.3243909559801473,17.414656312111266,8.514075071012164e-06,0.21999999999999886,8011.383531922005
TYC 3573-894-1,20 34 29.8922,+45 34 47.899,14,14,0.0089,0.0106,90,A,O,2020yCat.1350....0G,1.1469,9.95,11.26,Star,0,0.8719155985700584,15.247627763693453,6.265401324055819e-05,1.3100000000000005,4103.639505412452
TYC 3573-2106-1,20 35 51.2514,+45 59 08.729,14,14,0.0131,0.0144,90,A,O,2020yCat.1350....0G,1.4774,9.84,9.89,Star,0,0.6768647624204683,15.68749047342484,4.1783403283168405e-05,0.05000000000000071,9541.50026314974
TYC 3574-1627-1,20 38 54.7242,+45 01 10.729,14,14,0.009,0.0097,90,A,O,2020yCat.1350....0G,1.9583,9.86,11.18,Star,0,0.5106469897359955,16.319396119573486,2.3347562796485524e-05,1.3200000000000003,4086.001398951492
TYC 3574-1664-1,20 44 52.8844,+45 13 27.971,14,14,0.0091,0.0103,90,A,O,2020yCat.1350....0G,8.0904,9.94,10.49,Star,0,0.1236032829031939,19.479849971162892,1.270749687385427e-06,0.5500000000000007,6170.479670332322
TYC 3574-1715-1,20 41 50.2670,+45 34 29.319,14,14,0.0214,0.0236,90,A,O,2020yCat.1350....0G,1.2587,9.84,11.28,Star,0,0.7944704854214666,15.33961116098461,5.756460588327073e-05,1.4399999999999995,3886.0434802995915
