MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,FLUX_V,FLUX_B,OTYPE,SCRIPT_NUMBER_ID
TYC 2796-1930-1,00 37 46.6528,+44 59 20.646,14,14,0.0104,0.0127,90,A,O,2020yCat.1350....0G,1.1695,9.62,10.82,Star,0
TYC 2796-2032-1,00 37 26.8920,+44 48 53.125,14,14,0.0211,0.0207,90,A,O,2020yCat.1350....0G,1.1261,9.51,11.09,EmLine*,0
TYC 2809-970-1,00 42 43.3418,+44 48 39.283,14,14,0.0468,0.0445,90,A,O,2020yCat.1350....0G,2.2463,9.65,10.66,SB*,0
TYC 3249-278-1,00 39 45.1285,+45 26 45.569,14,14,0.0147,0.012,90,A,O,2020yCat.1350....0G,1.5608,9.88,10.99,Star,0
TYC 3249-337-1,00 42 28.7592,+45 09 03.502,14,14,0.0137,0.0122,90,A,O,2020yCat.1350....0G,0.7285,9.78,11.26,EmLine*,0
TYC 3249-528-1,00 35 20.0612,+45 28 26.798,14,14,0.016,0.0122,90,A,O,2020yCat.1350....0G,0.8378,9.89,11.31,Star,0
TYC 3249-965-1,00 41 29.7918,+45 38 54.099,14,14,0.0303,0.0266,90,A,O,2020yCat.1350....0G,3.3813,9.98,10.57,Star,0
TYC 3249-1246-1,00 42 13.5645,+45 44 40.116,14,14,0.0112,0.0104,90,A,O,2020yCat.1350....0G,1.5487,9.88,11.01,Star,0
TYC 3249-1267-1,00 41 28.6017,+45 55 56.784,14,14,0.0125,0.0133,90,A,O,2020yCat.1350....0G,10.7623,9.87,10.53,EmLine*,0
TYC 3249-1637-1,00 43 27.8317,+46 37 07.789,14,14,0.0104,0.0105,90,A,O,2020yCat.1350....0G,1.4388,9.86,10.92,Star,0
TYC 3253-314-1,00 39 58.0531,+47 16 10.800,14,14,0.0105,0.0092,90,A,O,2020yCat.1350....0G,1.3786,9.97,11.11,Star,0
TYC 3253-1870-1,00 41 52.4064,+46 58 32.443,14,14,0.0261,0.0279,90,A,O,2020yCat.1350....0G,1.5772,9.88,11.04,Star,0
TYC 3262-1226-1,00 45 46.6787,+45 12 38.231,14,14,0.0111,0.0099,90,A,O,2020yCat.1350....0G,0.8417,9.9,11.16,Star,0
TYC 3262-1341-1,00 45 56.6230,+46 04 33.369,14,14,0.0161,0.0107,90,A,O,2020yCat.1350....0G,1.8417,9.52,10.44,Star,0
TYC 3262-1655-1,00 46 21.5087,+46 06 30.240,14,14,0.0131,0.0109,90,A,O,2020yCat.1350....0G,1.5685,9.951,11.042,Star,0
BD+46   162,00 46 14.7719,+47 13 12.494,14,14,0.323,0.2545,90,A,O,2020yCat.1350....0G,4.9664,9.873,10.42,**,0
BD+46   193,00 53 49.4287,+46 50 47.135,14,14,0.0214,0.0148,90,A,O,2020yCat.1350....0G,2.8933,8.78,9.89,Star,0
HD   5279,00 55 09.7386,+46 52 58.492,14,14,0.1199,0.0906,90,A,O,2020yCat.1350....0G,3.5037,7.76,8.76,**,0
HD   5344,00 55 50.5389,+46 52 32.964,14,14,0.0414,0.0301,90,A,O,2020yCat.1350....0G,2.624,7.96,7.96,Star,0
HD   5091,00 53 21.0017,+46 35 43.125,14,14,0.0369,0.0311,90,A,O,2020yCat.1350....0G,3.0266,7.68,7.75,Star,0
BD+45   230,00 54 54.4113,+46 19 30.340,14,14,0.0482,0.0455,90,A,O,2020yCat.1350....0G,5.2818,8.72,9.8,Star,0
HD   5373,00 56 13.1665,+46 39 14.824,14,14,0.0767,0.0574,90,A,O,2020yCat.1350....0G,2.0661,7.68,8.19,SB*,0
BD+45   239,00 57 48.8979,+46 20 52.303,14,14,0.0155,0.0142,90,A,O,2020yCat.1350....0G,1.8932,9.83,9.94,Star,0
BD+45   247,00 59 37.5939,+46 23 16.226,14,14,0.0233,0.0195,90,A,O,2020yCat.1350....0G,3.3407,9.68,10.73,HighPM*,0
HD   4985,00 52 24.3076,+45 48 19.651,14,14,0.0418,0.0351,90,A,O,2020yCat.1350....0G,2.1741,8.38,8.43,Star,0
BD+45   224,00 52 44.9381,+46 12 55.109,14,14,0.145,0.113,90,A,O,2020yCat.1350....0G,16.8474,9.48,10.37,HighPM*,0
HD   5117,00 53 38.3829,+45 49 04.502,14,14,0.0204,0.0152,90,A,O,2020yCat.1350....0G,8.0161,8.25,8.58,HighPM*,0
BD+45   232,00 55 51.5360,+45 56 05.084,14,14,0.0127,0.0098,90,A,O,2020yCat.1350....0G,4.0672,9.35,9.83,Star,0
HD   5526,00 57 39.6449,+45 50 21.768,14,14,0.0251,0.0173,90,A,O,2020yCat.1350....0G,7.8931,6.086,7.118,Star,0
HD   4617,00 48 33.6288,+44 58 21.846,14,14,0.0182,0.0137,90,A,O,2020yCat.1350....0G,1.5997,7.55,9.14,Star,0
BD+44   178,00 50 26.5174,+44 53 17.533,14,14,0.0354,0.0264,90,A,O,2020yCat.1350....0G,2.3209,9.45,9.93,SB*,0
HD   5006,00 52 38.0105,+45 08 00.230,14,14,0.0861,0.0618,90,A,O,2020yCat.1350....0G,3.4805,7.48,9.02,Variable*,0
HD   5017,00 52 45.3081,+45 26 28.701,14,14,0.0353,0.0281,90,A,O,2020yCat.1350....0G,5.7338,8.74,9.13,Star,0
BD+44   188,00 53 15.5380,+45 00 50.826,14,14,0.0137,0.0112,90,A,O,2020yCat.1350....0G,4.4063,9.36,9.68,EmLine*,0
BD+44   190,00 53 31.4094,+45 14 56.144,14,14,0.0158,0.0126,90,A,O,2020yCat.1350....0G,5.3033,9.71,10.17,Star,0
BD+44   194,00 55 12.3705,+44 59 33.514,14,14,0.0229,0.0174,90,A,O,2020yCat.1350....0G,2.2637,8.92,9.89,Star,0
HD   5306,00 55 26.1514,+45 05 30.064,14,14,0.016,0.013,90,A,O,2020yCat.1350....0G,2.8981,7.52,9.05,Star,0
HD   5353,00 55 56.0870,+45 40 58.296,14,14,0.0169,0.0131,90,A,O,2020yCat.1350....0G,3.1205,7.76,8.75,Star,0
BD+44   197,00 56 03.6772,+45 40 18.048,14,14,0.0133,0.0109,90,A,O,2020yCat.1350....0G,5.8167,9.16,9.68,Star,0
BD+44   198,00 56 25.5863,+45 12 57.477,14,14,0.0471,0.0319,90,A,O,2020yCat.1350....0G,1.9978,9.64,9.72,Star,0
BD+44   200,00 56 51.0265,+45 42 03.580,14,14,0.0178,0.0116,90,A,O,2020yCat.1350....0G,1.9453,9.51,10.68,Star,0
HD   5469,00 57 02.2213,+45 36 37.086,14,14,0.0444,0.0331,90,A,O,2020yCat.1350....0G,2.899,8.37,8.56,Star,0
BD+44   205,00 58 01.2141,+45 21 09.475,14,14,0.0144,0.0124,90,A,O,2020yCat.1350....0G,5.1823,9.5,9.84,PulsV*,0
HD   5596,00 58 16.4438,+45 35 49.729,14,14,0.0206,0.0166,90,A,O,2020yCat.1350....0G,6.707,7.23,7.42,Star,0
BD+43   168,00 52 36.2813,+44 46 07.574,14,14,0.0132,0.0099,90,A,O,2020yCat.1350....0G,3.1752,9.9,10.3,Star,0
BD+43   179,00 56 06.2971,+44 41 54.119,14,14,0.0183,0.0105,90,A,O,2020yCat.1350....0G,2.2025,9.36,10.59,Star,0
V* GO And,00 50 18.2653,+45 00 08.135,14,14,0.0413,0.0282,90,A,O,2020yCat.1350....0G,9.6184,6.15,6.16,alf2CVnV*,0
IRAS 00470+4520,00 49 50.7645,+45 36 41.228,14,14,0.0142,0.0129,90,A,O,2020yCat.1350....0G,0.5976,9.79,11.23,Star,0
HD   4695,00 49 31.1537,+46 30 39.462,14,14,0.0186,0.0155,90,A,O,2020yCat.1350....0G,5.535,7.18,8.21,HighPM*,0
HD   4843,00 50 59.6323,+46 43 16.000,14,14,0.0163,0.0143,90,A,O,2020yCat.1350....0G,3.6714,7.63,8.65,Star,0
BD+44   159,00 46 07.4899,+45 02 11.061,14,14,0.0124,0.0114,90,A,O,2020yCat.1350....0G,8.9091,9.3,9.78,HighPM*,0
HD   4335,00 46 10.8119,+44 51 41.399,14,14,0.0406,0.0332,90,A,O,2020yCat.1350....0G,6.0502,6.024,5.954,Star,0
BD+44   164,00 46 45.2664,+44 49 56.867,14,14,0.013,0.0115,90,A,O,2020yCat.1350....0G,2.0668,9.28,10.42,Star,0
HD   4478,00 47 19.9088,+45 17 41.577,14,14,0.0194,0.0158,90,A,O,2020yCat.1350....0G,1.7461,9.02,9.02,PulsV*,0
HD   4675,00 49 18.2182,+45 48 07.467,14,14,0.0238,0.0216,90,A,O,2020yCat.1350....0G,1.7998,9.03,9.02,Star,0
BD+44   170,00 48 40.5650,+45 18 52.770,14,14,0.0165,0.0116,90,A,O,2020yCat.1350....0G,1.9659,9.42,10.46,Star,0
BD+44   171,00 48 52.5280,+45 30 34.675,14,14,0.0166,0.013,90,A,O,2020yCat.1350....0G,4.1428,9.66,9.9,Star,0
BD+43   145,00 46 10.3077,+44 34 21.031,14,14,0.0126,0.0109,90,A,O,2020yCat.1350....0G,3.5505,9.61,9.96,Star,0
BD+43   152,00 47 26.6495,+44 39 36.015,8,8,0.328,0.204,90,A,O,2016A&A...595A...2G,4.32,9.15,9.53,**,0
BD+43   161,00 50 54.8496,+44 29 25.988,14,14,0.0303,0.026,90,A,O,2020yCat.1350....0G,1.1954,8.73,10.3,SB*,0
BD+43   183,00 56 53.4856,+44 27 52.019,14,14,0.0183,0.0128,90,A,O,2020yCat.1350....0G,11.228,8.9,9.44,Star,0
TYC 2809-514-1,00 47 24.6706,+44 48 06.284,14,14,0.0118,0.0096,90,A,O,2020yCat.1350....0G,2.0532,9.3,10.37,Star,0
TYC 2809-1250-1,00 49 15.2589,+44 44 12.010,14,14,0.0144,0.0111,90,A,O,2020yCat.1350....0G,1.3677,9.81,11.03,Star,0
TYC 2810-250-1,00 50 22.6396,+44 58 42.838,14,14,0.0132,0.0102,90,A,O,2020yCat.1350....0G,6.6306,9.54,10.12,Star,0
TYC 2810-316-1,00 50 32.0674,+44 57 55.024,14,14,0.0136,0.0103,90,A,O,2020yCat.1350....0G,2.8675,9.54,9.84,Star,0
TYC 2810-336-1,00 54 15.3404,+44 48 51.852,14,14,0.1515,0.1098,90,A,O,2020yCat.1350....0G,2.4374,9.77,10.27,Star,0
TYC 2810-1002-1,00 52 42.6876,+44 15 04.130,14,14,0.0613,0.043,90,A,O,2020yCat.1350....0G,1.1482,9.96,10.96,SB*,0
TYC 2810-1156-1,00 50 57.5057,+44 18 38.945,14,14,0.0122,0.0097,90,A,O,2020yCat.1350....0G,1.5451,9.84,10.57,Star,0
TYC 2810-1279-1,00 50 33.7653,+44 32 25.828,14,14,0.0135,0.0102,90,A,O,2020yCat.1350....0G,0.5788,9.8,11.59,Star,0
TYC 3262-97-1,00 52 08.6966,+45 13 43.785,14,14,0.0143,0.0118,90,A,O,2020yCat.1350....0G,1.6151,9.64,10.69,Star,0
TYC 3262-129-1,00 46 15.7817,+45 12 56.715,14,14,0.0135,0.0114,90,A,O,2020yCat.1350....0G,0.96,9.78,11.29,Star,0
TYC 3262-152-1,00 51 44.8946,+45 04 24.179,14,14,0.0123,0.0103,90,A,O,2020yCat.1350....0G,1.5223,9.99,11.0,Star,0
TYC 3262-318-1,00 49 32.1153,+45 16 53.258,14,14,0.0137,0.0104,90,A,O,2020yCat.1350....0G,1.4077,9.95,10.87,Star,0
TYC 3262-341-1,00 52 12.5819,+45 00 58.642,14,14,0.0168,0.0139,90,A,O,2020yCat.1350....0G,1.9068,9.09,10.27,Star,0
TYC 3262-354-1,00 54 08.3728,+45 22 02.588,14,14,0.0121,0.0104,90,A,O,2020yCat.1350....0G,1.0363,9.96,11.52,Star,0
TYC 3262-524-1,00 51 23.6083,+45 18 42.103,14,14,0.0162,0.0124,90,A,O,2020yCat.1350....0G,11.0935,9.39,10.08,HighPM*,0
TYC 3262-943-1,00 52 05.4356,+45 49 19.438,14,14,0.0634,0.0489,90,A,O,2020yCat.1350....0G,1.4666,9.77,10.79,Star,0
TYC 3262-1177-1,00 53 30.8965,+45 43 56.410,14,14,0.011,0.0094,90,A,O,2020yCat.1350....0G,1.7123,9.65,10.68,Star,0
TYC 3262-1567-1,00 50 53.2849,+46 02 38.387,14,14,0.6819,0.4949,90,C,O,2020yCat.1350....0G,,9.95,10.66,EmLine*,0
TYC 3262-1820-1,00 50 38.3560,+46 51 57.401,14,14,0.016,0.0123,90,A,O,2020yCat.1350....0G,9.1252,9.68,10.26,HighPM*,0
TYC 3262-2053-1,00 52 50.0585,+46 04 09.222,14,14,0.0333,0.027,90,A,O,2020yCat.1350....0G,1.8293,9.49,10.62,Star,0
TYC 3263-93-1,00 58 26.3585,+46 39 20.178,14,14,0.0159,0.0105,90,A,O,2020yCat.1350....0G,0.9891,9.69,11.2,Star,0
TYC 3263-140-1,00 59 15.3057,+45 40 28.458,14,14,0.015,0.0121,90,A,O,2020yCat.1350....0G,2.2065,9.92,10.11,Star,0
TYC 3263-205-1,00 59 40.6646,+46 48 23.197,14,14,0.0251,0.0185,90,A,O,2020yCat.1350....0G,0.8218,9.83,11.35,Star,0
TYC 3263-281-1,00 56 18.3489,+46 36 31.952,14,14,0.0252,0.0169,90,A,O,2020yCat.1350....0G,1.9442,9.95,10.38,Star,0
TYC 3263-383-1,01 00 25.9627,+46 20 28.845,14,14,0.014,0.0101,90,A,O,2020yCat.1350....0G,2.4419,9.77,10.92,Star,0
TYC 3263-1673-1,00 57 29.4388,+45 11 59.899,14,14,0.0208,0.0149,90,A,O,2020yCat.1350....0G,1.4594,9.77,10.79,Star,0
BD+45   277,01 05 52.2086,+46 18 50.365,14,14,0.0141,0.0107,90,A,O,2020yCat.1350....0G,2.8447,9.18,9.89,Star,0
BD+45   266,01 03 14.5770,+45 56 33.192,14,14,0.0139,0.0108,90,A,O,2020yCat.1350....0G,6.1018,9.53,9.99,Star,0
BD+45   269,01 03 22.9438,+45 59 08.517,14,14,0.0117,0.0093,90,A,O,2020yCat.1350....0G,10.6219,9.65,10.19,EmLine*,0
BD+45   271,01 04 13.9650,+46 13 09.178,14,14,0.018,0.0125,90,A,O,2020yCat.1350....0G,2.4124,8.53,9.55,Star,0
BD+45   274,01 05 16.1095,+46 08 52.654,14,14,0.0195,0.0142,90,A,O,2020yCat.1350....0G,2.8371,9.29,10.46,EmLine*,0
BD+45   275,01 05 15.1657,+46 03 34.677,14,14,0.018,0.0123,90,A,O,2020yCat.1350....0G,1.4978,8.94,10.54,Star,0
BD+45   276,01 05 39.6261,+46 06 41.798,14,14,0.0154,0.01,90,A,O,2020yCat.1350....0G,1.5703,9.64,10.81,Star,0
BD+45   278,01 05 53.3035,+46 08 19.226,14,14,0.0224,0.0154,90,A,O,2020yCat.1350....0G,3.1451,8.44,9.64,Star,0
HD   6756,01 08 57.0030,+45 56 33.512,14,14,0.0631,0.0315,90,A,O,2020yCat.1350....0G,2.012,8.06,7.99,Star,0
HD   6891,01 10 11.7152,+45 59 07.506,14,14,0.0253,0.0159,90,A,O,2020yCat.1350....0G,4.4808,8.09,8.24,Star,0
HD   5916,01 01 19.0237,+45 27 07.392,14,14,0.0201,0.014,90,A,O,2020yCat.1350....0G,6.0024,6.863,7.749,HighPM*,0
BD+44   219,01 02 29.9372,+45 10 49.494,14,14,0.0143,0.0095,90,A,O,2020yCat.1350....0G,5.5758,9.62,10.13,SB*,0
HD   6085,01 02 45.7745,+45 25 31.051,14,14,0.0196,0.0142,90,A,O,2020yCat.1350....0G,3.3172,8.52,8.88,Star,0
BD+44   226,01 04 06.9019,+45 08 12.143,14,14,0.0172,0.0113,90,A,O,2020yCat.1350....0G,1.4197,8.98,10.28,Star,0
BD+44   227,01 04 30.2448,+44 57 33.146,14,14,0.0124,0.0094,90,A,O,2020yCat.1350....0G,0.7806,9.88,11.4,Star,0
HD   6371,01 05 24.3092,+45 31 46.364,14,14,0.017,0.0122,90,A,O,2020yCat.1350....0G,5.5718,8.77,9.12,EmLine*,0
BD+44   230,01 05 29.0785,+45 28 56.615,14,14,0.1056,0.0727,90,A,O,2020yCat.1350....0G,6.2007,9.2,9.67,SB*,0
HD   6449,01 06 01.2781,+44 47 08.060,14,14,0.0275,0.0181,90,A,O,2020yCat.1350....0G,16.5001,8.2,8.73,Star,0
BD+44   234,01 06 53.9358,+45 37 46.718,14,14,0.0121,0.0084,90,A,O,2020yCat.1350....0G,3.5101,9.55,10.07,Star,0
HD   6688,01 08 10.5595,+44 47 45.990,14,14,0.0341,0.0222,90,A,O,2020yCat.1350....0G,1.5522,7.47,7.38,Star,0
BD+44   244,01 08 16.9283,+44 49 05.069,14,14,0.021,0.0122,90,A,O,2020yCat.1350....0G,6.6203,8.73,9.6,Star,0
BD+44   250,01 09 23.3133,+44 53 41.167,8,8,25.39,20.09,90,C,,1998A&A...335L..65H,,9.3,9.82,**,0
BD+44   251,01 09 56.5214,+45 25 52.452,8,8,0.293,0.112,90,A,O,2016A&A...595A...2G,2.09,9.62,10.78,**,0
HD   6873,01 09 57.3025,+45 44 50.090,14,14,0.0211,0.0117,90,A,O,2020yCat.1350....0G,7.634,8.43,8.96,HighPM*,0
HD   6919,01 10 22.3675,+45 39 08.574,14,14,0.014,0.0107,90,A,O,2020yCat.1350....0G,19.2087,8.82,9.46,HighPM*,0
HD   5789,01 00 03.5576,+44 42 47.691,14,14,0.0353,0.0249,90,A,O,2020yCat.1350....0G,6.7294,6.05,6.01,Star,0
HD   5788,01 00 03.3828,+44 42 40.049,14,14,0.0255,0.0187,90,A,O,2020yCat.1350....0G,6.7799,6.763,6.789,Star,0
BD+43   200,01 01 54.1461,+44 31 39.008,14,14,0.0165,0.0119,90,A,O,2020yCat.1350....0G,1.9406,9.45,9.69,Star,0
BD+43   210,01 04 06.9372,+44 20 32.498,14,14,0.0135,0.0081,90,A,O,2020yCat.1350....0G,6.7282,9.26,9.92,HighPM*,0
BD+43   213,01 04 26.8496,+44 29 01.340,14,14,0.0131,0.0104,90,A,O,2020yCat.1350....0G,3.9933,8.73,9.29,Star,0
BD+43   218,01 05 15.5796,+44 35 23.326,14,14,0.015,0.0099,90,A,O,2020yCat.1350....0G,2.749,9.29,9.69,Star,0
HD   6584,01 07 14.9753,+44 36 59.968,14,14,0.0206,0.0115,90,A,O,2020yCat.1350....0G,2.6181,7.47,8.9,Star,0
V* EI And,01 07 26.3636,+45 36 33.922,14,14,0.044,0.0307,90,A,O,2020yCat.1350....0G,2.2946,9.78,10.94,LongPeriodV*,0
HD   7011,01 11 10.5779,+46 11 01.865,14,14,0.022,0.0148,90,A,O,2020yCat.1350....0G,2.6563,6.6,8.2,Star,0
BD+45   293,01 11 25.4245,+46 08 15.344,14,14,0.0129,0.0096,90,A,O,2020yCat.1350....0G,9.4007,9.36,9.9,HighPM*,0
HD   7073,01 11 46.8736,+45 56 33.984,14,14,0.0222,0.0157,90,A,O,2020yCat.1350....0G,1.5028,8.46,10.0,Star,0
BD+45   297,01 12 52.1191,+46 10 45.106,14,14,0.0376,0.0285,90,A,O,2020yCat.1350....0G,2.7952,9.41,9.59,Star,0
HD   7253,01 13 34.2866,+46 15 03.528,14,14,0.0115,0.0099,90,A,O,2020yCat.1350....0G,11.7365,9.4,10.1,EmLine*,0
BD+43   219,01 05 35.7563,+44 12 04.854,14,14,0.0145,0.0094,90,A,O,2020yCat.1350....0G,1.598,9.68,9.97,Star,0
BD+43   232,01 07 47.0125,+44 14 31.168,14,14,0.0152,0.0111,90,A,O,2020yCat.1350....0G,4.1287,9.06,9.33,Star,0
BD+45   261,01 02 50.9297,+46 31 41.960,14,14,0.092,0.0962,90,A,O,2020yCat.1350....0G,3.5746,8.96,9.24,Star,0
BD+45   268,01 03 21.6080,+46 32 49.701,14,14,0.0186,0.0146,90,A,O,2020yCat.1350....0G,1.6429,8.87,10.55,Star,0
BD+45   252,01 00 48.2003,+46 10 01.255,14,14,0.0102,0.0086,90,A,O,2020yCat.1350....0G,1.6621,9.23,9.85,Star,0
BD+45   253,01 01 18.7521,+46 14 50.971,14,14,0.033,0.0256,90,A,O,2020yCat.1350....0G,1.4,9.3,9.3,Star,0
HD   5639,00 58 41.4336,+44 57 22.517,14,14,0.0218,0.017,90,A,O,2020yCat.1350....0G,4.1715,7.66,8.63,Star,0
BD+44   213,01 00 33.5838,+45 15 13.391,14,14,0.0174,0.0118,90,A,O,2020yCat.1350....0G,3.438,9.31,9.69,Star,0
IRAS 01002+4609,01 03 08.6394,+46 25 29.246,14,14,0.0245,0.0177,90,A,O,2020yCat.1350....0G,0.7595,9.73,11.27,LongPeriodV*_Candidate,0
LSPM J0101+4635S,01 01 46.4548,+46 35 14.915,14,14,0.0163,0.0114,90,A,O,2020yCat.1350....0G,18.1102,9.41,10.26,HighPM*,0
HD   5447,00 56 52.4869,+44 10 43.114,14,14,0.0291,0.0231,90,A,O,2020yCat.1350....0G,9.934,8.55,9.06,SB*,0
HD   5983,01 01 49.1553,+44 06 21.943,14,14,0.0201,0.0133,90,A,O,2020yCat.1350....0G,3.8804,8.69,8.83,Star,0
HD   6337,01 05 04.8383,+44 00 50.289,14,14,0.0192,0.0112,90,A,O,2020yCat.1350....0G,5.5114,8.72,8.99,Star,0
BD+43   217,01 05 11.352,+43 53 59.30,7,7,,,0,D,O,1988A&AS...74..449R,,9.55,10.49,**,0
BD+43   230,01 07 28.3925,+44 05 19.861,14,14,0.0381,0.0252,90,A,O,2020yCat.1350....0G,3.1561,9.41,9.89,SB*,0
HD   6201,01 03 41.3346,+44 03 58.975,14,14,0.0474,0.0287,90,A,O,2020yCat.1350....0G,0.3615,8.6,8.46,PulsV*,0
TYC 2810-2089-1,00 59 18.1637,+44 20 33.905,14,14,0.014,0.0106,90,A,O,2020yCat.1350....0G,1.2123,9.7,10.95,Star,0
TYC 2811-80-1,01 03 56.7410,+44 51 20.392,14,14,0.0127,0.0096,90,A,O,2020yCat.1350....0G,0.7905,9.78,11.27,Star,0
TYC 2811-120-1,01 08 18.2904,+44 39 19.317,14,14,0.0501,0.0394,90,A,O,2020yCat.1350....0G,1.9944,9.68,9.81,Star,0
TYC 2811-157-1,01 08 19.3740,+44 08 58.998,14,14,0.0142,0.0092,90,A,O,2020yCat.1350....0G,1.3982,9.92,11.01,Star,0
TYC 2811-269-1,01 06 04.2164,+44 15 42.145,14,14,0.0132,0.0077,90,A,O,2020yCat.1350....0G,3.8494,9.95,10.4,Star,0
TYC 2811-374-1,01 01 29.4162,+44 46 46.381,14,14,0.0121,0.0092,90,A,O,2020yCat.1350....0G,7.3546,9.64,10.26,EmLine*,0
TYC 2811-505-1,01 03 59.1123,+44 08 06.710,14,14,0.014,0.0092,90,A,O,2020yCat.1350....0G,4.6228,9.95,10.41,HighPM*,0
TYC 2811-1011-1,01 04 03.3879,+44 12 50.028,14,14,0.015,0.0089,90,A,O,2020yCat.1350....0G,0.5203,9.65,11.6,Star,0
TYC 2811-2179-1,01 04 20.1749,+43 52 25.585,14,14,0.0161,0.0105,90,A,O,2020yCat.1350....0G,1.0183,9.32,10.85,Star,0
TYC 2811-2263-1,01 01 38.9927,+43 57 24.923,14,14,0.0158,0.0112,90,A,O,2020yCat.1350....0G,2.3467,9.79,10.12,Star,0
IRAS 00580+4448,01 00 57.8464,+45 05 10.811,14,14,0.0158,0.0118,90,A,O,2020yCat.1350....0G,1.5307,9.37,11.13,Star,0
TYC 3263-916-1,01 02 03.2787,+45 36 09.901,14,14,0.0142,0.0103,90,A,O,2020yCat.1350....0G,3.3216,9.82,10.11,Star,0
TYC 3263-1080-1,01 06 45.0312,+45 34 21.948,14,14,0.1711,0.1174,90,A,O,2020yCat.1350....0G,4.5577,9.46,10.44,HighPM*,0
TYC 3263-1440-1,01 02 42.8701,+45 30 01.958,14,14,0.0204,0.0152,90,A,O,2020yCat.1350....0G,4.38,9.84,10.24,Star,0
TYC 3263-2175-1,01 01 19.6477,+46 01 40.676,14,14,0.0566,0.0439,90,A,O,2020yCat.1350....0G,3.1498,9.72,11.16,SB*,0
TYC 3264-681-1,01 12 13.3836,+45 50 25.931,14,14,0.0167,0.0118,90,A,O,2020yCat.1350....0G,1.9273,9.63,10.86,Star,0
TYC 3264-877-1,01 11 33.9107,+45 44 45.200,14,14,0.0233,0.019,90,A,O,2020yCat.1350....0G,1.5815,9.89,10.93,Star,0
TYC 3264-1279-1,01 08 42.3155,+45 38 37.748,14,14,0.0115,0.0084,90,A,O,2020yCat.1350....0G,0.8361,9.97,11.16,Star,0
HD   7638,01 17 03.1415,+46 02 44.780,14,14,0.0182,0.0166,90,A,O,2020yCat.1350....0G,1.6526,9.16,9.31,Star,0
HD   8329,01 23 28.2604,+45 45 54.928,14,14,0.015,0.0123,90,A,O,2020yCat.1350....0G,5.8719,8.96,9.29,Star,0
HD   7459,01 15 24.0445,+45 40 20.638,14,14,0.0361,0.0312,90,A,O,2020yCat.1350....0G,3.9538,9.84,10.24,HighPM*,0
HD   7474,01 15 32.8373,+45 25 12.014,14,14,0.0132,0.0102,90,A,O,2020yCat.1350....0G,1.763,9.45,10.42,Star,0
HD   7647,01 17 05.0645,+44 54 07.171,14,14,0.0381,0.0288,90,A,O,2020yCat.1350....0G,4.0384,6.11,7.72,Star,0
HD   7657,01 17 15.4573,+45 35 46.769,14,14,0.0235,0.0205,90,A,O,2020yCat.1350....0G,1.8389,8.52,9.86,Star,0
HD   7712,01 17 41.3880,+45 46 07.377,14,14,0.1224,0.1014,90,A,O,2020yCat.1350....0G,4.9937,9.7,10.29,HighPM*,0
HD   7780,01 18 20.8040,+45 42 55.551,14,14,0.0171,0.0138,90,A,O,2020yCat.1350....0G,7.1905,9.71,10.2,EmLine*,0
HD   7830,01 18 50.3918,+45 40 03.609,14,14,0.0185,0.0164,90,A,O,2020yCat.1350....0G,2.1232,7.39,8.77,Star,0
HD   7862,01 19 03.1405,+45 42 21.155,14,14,0.021,0.0199,90,A,O,2020yCat.1350....0G,1.7389,7.16,8.77,Star,0
HD   8006,01 20 15.2630,+45 05 21.518,14,14,0.0146,0.0122,90,A,O,2020yCat.1350....0G,2.0747,9.36,10.47,Star,0
HD   8088,01 21 04.0519,+44 51 15.721,14,14,0.0365,0.0332,90,A,O,2020yCat.1350....0G,3.4696,9.49,10.0,Star,0
HD   8150,01 21 38.8576,+45 12 57.483,14,14,0.0191,0.0144,90,A,O,2020yCat.1350....0G,1.8498,9.44,10.52,Star,0
* ksi And,01 22 20.4200,+45 31 43.596,14,14,0.0902,0.075,90,A,O,2020yCat.1350....0G,14.6042,4.868,5.951,Star,0
HD   8244,01 22 38.6597,+45 17 31.750,14,14,0.0117,0.0105,90,A,O,2020yCat.1350....0G,1.5467,9.83,10.95,Star,0
HD   8317,01 23 18.0964,+45 19 58.409,14,14,0.0314,0.0265,90,A,O,2020yCat.1350....0G,4.1408,7.26,7.28,Star,0
HD   8355,01 23 41.5880,+45 39 19.467,14,14,0.0121,0.01,90,A,O,2020yCat.1350....0G,2.5864,9.66,10.56,Star,0
HD   8385,01 23 58.4090,+45 22 36.193,14,14,0.0128,0.0109,90,A,O,2020yCat.1350....0G,1.3779,9.94,11.06,Star,0
HD   8419,01 24 15.7749,+45 16 48.360,14,14,0.1225,0.1498,90,A,O,2020yCat.1350....0G,4.3385,9.45,9.88,Star,0
HD   8528,01 25 06.7424,+45 36 30.812,11,11,0.88,0.69,90,A,O,2007A&A...474..653V,5.55,8.18,8.49,**,0
HD   8547,01 25 23.9421,+45 36 09.900,14,14,0.0564,0.0471,90,A,O,2020yCat.1350....0G,1.7035,8.5,9.33,Star,0
BD+43   250,01 13 19.3431,+44 26 29.127,14,14,0.0372,0.0349,90,A,O,2020yCat.1350....0G,6.2282,9.33,9.72,Star,0
